database	name	name2	chr	chromStart	chromEnd
CpGisland	CpG58	filler	6	12749877	12750499
CpGisland	CpG20	filler	6	13014973	13015203
CpGisland	CpG41	filler	6	13328587	13329096
CpGisland	CpG82	filler	6	13364999	13365949
CpGisland	CpG198	filler	6	13486324	13488792
CpGisland	CpG73	filler	6	13574438	13575110
CpGisland	CpG107	filler	6	13614901	13615903
CpGisland	CpG152	filler	6	13710979	13712556
CpGisland	CpG62	filler	6	13769486	13770188
CpGisland	CpG111	filler	6	13813943	13814946
CpGisland	CpG39	filler	6	13873765	13874262
CpGisland	CpG45	filler	6	13925099	13925510
CpGisland	CpG68	filler	6	14117616	14118206
CpGisland	CpG84	filler	6	14211081	14211744
CpGisland	CpG123	filler	6	15244877	15246160
CpGisland	CpG51	filler	6	15496804	15497336
CpGisland	CpG21	filler	6	15517282	15517557
CpGisland	CpG91	filler	6	15662444	15663412
CpGisland	CpG113	filler	6	16128992	16130023
CpGisland	CpG55	filler	6	16238589	16239231
CpGisland	CpG55	filler	6	16326950	16327781
CpGisland	CpG30	filler	6	16328169	16328563
CpGisland	CpG201	filler	6	16760178	16762985
CpGisland	CpG34	filler	6	17102309	17102539
CpGisland	CpG135	filler	6	17280739	17282334
CpGisland	CpG100	filler	6	17600382	17601397
CpGisland	CpG86	filler	6	17706292	17707339
CpGisland	CpG98	filler	6	17987415	17988405
CpGisland	CpG77	filler	6	18122250	18122994
CpGisland	CpG79	filler	6	18155534	18156354
CpGisland	CpG120	filler	6	18264139	18265100
CpGisland	CpG66	filler	6	18277417	18278062
CpGisland	CpG34	filler	6	18387450	18387846
CpGisland	CpG36	filler	6	19691910	19692305
CpGisland	CpG64	filler	6	19804854	19805371
CpGisland	CpG17	filler	6	19837014	19837228
CpGisland	CpG196	filler	6	19837504	19839314
CpGisland	CpG92	filler	6	20212268	20213133
CpGisland	CpG156	filler	6	20402003	20403886
CpGisland	CpG24	filler	6	20404072	20404367
CpGisland	CpG131	filler	6	21587421	21589175
CpGisland	CpG193	filler	6	21594613	21596437
CpGisland	CpG27	filler	6	21596731	21597091
CpGisland	CpG75	filler	6	21664507	21665178
CpGisland	CpG24	filler	6	21665715	21666031
CpGisland	CpG18	filler	6	21666655	21666862
CpGisland	CpG100	filler	6	22569584	22570705
CpGisland	CpG24	filler	6	24126309	24126512
CpGisland	CpG56	filler	6	24357719	24358309
CpGisland	CpG36	filler	6	24360029	24360411
CpGisland	CpG58	filler	6	24403089	24403686
CpGisland	CpG99	filler	6	24494664	24495670
CpGisland	CpG62	filler	6	24645931	24646591
CpGisland	CpG76	filler	6	24666538	24667395
CpGisland	CpG106	filler	6	24720387	24721920
CpGisland	CpG72	filler	6	24775046	24775729
CpGisland	CpG47	filler	6	24910626	24911285
CpGisland	CpG36	filler	6	25139920	25140246
CpGisland	CpG75	filler	6	25279131	25279890
CpGisland	CpG30	filler	6	25652380	25652709
CpGisland	CpG20	filler	6	25726454	25726722
CpGisland	CpG25	filler	6	25732692	25732957
CpGisland	CpG24	filler	6	25882327	25882560
CpGisland	CpG67	filler	6	25992181	25993164
CpGisland	CpG41	filler	6	26020671	26021125
CpGisland	CpG24	filler	6	26021957	26022193
CpGisland	CpG39	filler	6	26027160	26027626
CpGisland	CpG38	filler	6	26031880	26032264
CpGisland	CpG35	filler	6	26033474	26033787
CpGisland	CpG22	filler	6	26044203	26044469
CpGisland	CpG38	filler	6	26045644	26046033
CpGisland	CpG45	filler	6	26056167	26056798
CpGisland	CpG29	filler	6	26104184	26104502
CpGisland	CpG33	filler	6	26124493	26124782
CpGisland	CpG62	filler	6	26156449	26157146
CpGisland	CpG44	filler	6	26172033	26172398
CpGisland	CpG28	filler	6	26184036	26184336
CpGisland	CpG30	filler	6	26188997	26189295
CpGisland	CpG42	filler	6	26197070	26197537
CpGisland	CpG33	filler	6	26199197	26199466
CpGisland	CpG24	filler	6	26199838	26200120
CpGisland	CpG40	filler	6	26204764	26205213
CpGisland	CpG32	filler	6	26217211	26217521
CpGisland	CpG39	filler	6	26225386	26225790
CpGisland	CpG28	filler	6	26240697	26240951
CpGisland	CpG24	filler	6	26246815	26247100
CpGisland	CpG35	filler	6	26250436	26250827
CpGisland	CpG27	filler	6	26251898	26252233
CpGisland	CpG29	filler	6	26271345	26271588
CpGisland	CpG25	filler	6	26272470	26272696
CpGisland	CpG24	filler	6	26273290	26273557
CpGisland	CpG40	filler	6	26285423	26285940
CpGisland	CpG18	filler	6	26458310	26458534
CpGisland	CpG45	filler	6	26501725	26502107
CpGisland	CpG72	filler	6	26521947	26522579
CpGisland	CpG42	filler	6	26538496	26539015
CpGisland	CpG31	filler	6	26550782	26551114
CpGisland	CpG28	filler	6	26596046	26596321
CpGisland	CpG39	filler	6	26597125	26597552
CpGisland	CpG19	filler	6	26598108	26598316
CpGisland	CpG19	filler	6	26598524	26598758
CpGisland	CpG63	filler	6	26614013	26614851
CpGisland	CpG51	filler	6	26659536	26660165
CpGisland	CpG34	filler	6	26689803	26690092
CpGisland	CpG22	filler	6	26863458	26863776
CpGisland	CpG43	filler	6	26987598	26988074
CpGisland	CpG32	filler	6	27064628	27065004
CpGisland	CpG74	filler	6	27100174	27101124
CpGisland	CpG30	filler	6	27107138	27107394
CpGisland	CpG72	filler	6	27114222	27115181
CpGisland	CpG29	filler	6	27145366	27145745
CpGisland	CpG83	filler	6	27218792	27219813
CpGisland	CpG23	filler	6	27228100	27228364
CpGisland	CpG16	filler	6	27258958	27259163
CpGisland	CpG73	filler	6	27279794	27280635
CpGisland	CpG28	filler	6	27342437	27342779
CpGisland	CpG43	filler	6	27356492	27357020
CpGisland	CpG36	filler	6	27440613	27441065
CpGisland	CpG18	filler	6	27463176	27463379
CpGisland	CpG18	filler	6	27482888	27483089
CpGisland	CpG24	filler	6	27486812	27487069
CpGisland	CpG36	filler	6	27598687	27599146
CpGisland	CpG19	filler	6	27647793	27648005
CpGisland	CpG29	filler	6	27655343	27655707
CpGisland	CpG69	filler	6	27775329	27776258
CpGisland	CpG40	filler	6	27777855	27778251
CpGisland	CpG27	filler	6	27782247	27782485
CpGisland	CpG47	filler	6	27791780	27792217
CpGisland	CpG47	filler	6	27798990	27799427
CpGisland	CpG79	filler	6	27805843	27806853
CpGisland	CpG34	filler	6	27833120	27833406
CpGisland	CpG26	filler	6	27835190	27835461
CpGisland	CpG40	filler	6	27839698	27840069
CpGisland	CpG25	filler	6	27841001	27841244
CpGisland	CpG38	filler	6	27858166	27858564
CpGisland	CpG28	filler	6	27860653	27860918
CpGisland	CpG24	filler	6	27861317	27861595
CpGisland	CpG43	filler	6	28072464	28072926
CpGisland	CpG17	filler	6	28104457	28104668
CpGisland	CpG38	filler	6	28104781	28105240
CpGisland	CpG45	filler	6	28109365	28109939
CpGisland	CpG27	filler	6	28175282	28175605
CpGisland	CpG45	filler	6	28186476	28186884
CpGisland	CpG31	filler	6	28192961	28193284
CpGisland	CpG23	filler	6	28219523	28219745
CpGisland	CpG48	filler	6	28226979	28227483
CpGisland	CpG23	filler	6	28234842	28235124
CpGisland	CpG40	filler	6	28249166	28249568
CpGisland	CpG25	filler	6	28351122	28351441
CpGisland	CpG40	filler	6	28367124	28367651
CpGisland	CpG28	filler	6	28457568	28457926
CpGisland	CpG20	filler	6	28554863	28555124
CpGisland	CpG36	filler	6	28583934	28584289
CpGisland	CpG32	filler	6	28602853	28603295
CpGisland	CpG21	filler	6	28753869	28754138
CpGisland	CpG40	filler	6	28781857	28782302
CpGisland	CpG29	filler	6	28806691	28806932
CpGisland	CpG37	filler	6	28831682	28832134
CpGisland	CpG18	filler	6	28863343	28863545
CpGisland	CpG119	filler	6	28890951	28892013
CpGisland	CpG42	filler	6	28956106	28956578
CpGisland	CpG28	filler	6	28979246	28979499
CpGisland	CpG23	filler	6	28984418	28984686
CpGisland	CpG42	filler	6	29127481	29127990
CpGisland	CpG42	filler	6	29133464	29133973
CpGisland	CpG80	filler	6	29521110	29521833
CpGisland	CpG39	filler	6	29595298	29595795
CpGisland	CpG49	filler	6	29600192	29600661
CpGisland	CpG16	filler	6	29617765	29617974
CpGisland	CpG92	filler	6	29691106	29692093
CpGisland	CpG54	filler	6	29716468	29717158
CpGisland	CpG59	filler	6	29720381	29721101
CpGisland	CpG78	filler	6	29759946	29760903
CpGisland	CpG23	filler	6	29768025	29768332
CpGisland	CpG92	filler	6	29795553	29796594
CpGisland	CpG20	filler	6	29818085	29818341
CpGisland	CpG20	filler	6	29831849	29832086
CpGisland	CpG119	filler	6	29855295	29856565
CpGisland	CpG86	filler	6	29894140	29895117
CpGisland	CpG114	filler	6	29910202	29911367
CpGisland	CpG25	filler	6	29924201	29924533
CpGisland	CpG66	filler	6	29944402	29945169
CpGisland	CpG102	filler	6	29974220	29975369
CpGisland	CpG27	filler	6	30028936	30029195
CpGisland	CpG64	filler	6	30038881	30039477
CpGisland	CpG63	filler	6	30042918	30043500
CpGisland	CpG30	filler	6	30068492	30068794
CpGisland	CpG38	filler	6	30069750	30070160
CpGisland	CpG15	filler	6	30071225	30071428
CpGisland	CpG36	filler	6	30095173	30095610
CpGisland	CpG53	filler	6	30139718	30140263
CpGisland	CpG101	filler	6	30180933	30182187
CpGisland	CpG83	filler	6	30227320	30228255
CpGisland	CpG103	filler	6	30294169	30295071
CpGisland	CpG60	filler	6	30312837	30313419
CpGisland	CpG54	filler	6	30418844	30419630
CpGisland	CpG60	filler	6	30431562	30432325
CpGisland	CpG43	filler	6	30434029	30434422
CpGisland	CpG76	filler	6	30457369	30458175
CpGisland	CpG20	filler	6	30523286	30523519
CpGisland	CpG108	filler	6	30523775	30525189
CpGisland	CpG56	filler	6	30538983	30539487
CpGisland	CpG57	filler	6	30584885	30585677
CpGisland	CpG94	filler	6	30614721	30615643
CpGisland	CpG42	filler	6	30640431	30640853
CpGisland	CpG49	filler	6	30654392	30654934
CpGisland	CpG24	filler	6	30655116	30655401
CpGisland	CpG52	filler	6	30684836	30685503
CpGisland	CpG27	filler	6	30687941	30688213
CpGisland	CpG75	filler	6	30688624	30689530
CpGisland	CpG161	filler	6	30710307	30712440
CpGisland	CpG46	filler	6	30852102	30852676
CpGisland	CpG27	filler	6	30875642	30875957
CpGisland	CpG71	filler	6	30881533	30882296
CpGisland	CpG37	filler	6	30923208	30923624
CpGisland	CpG66	filler	6	31125894	31126561
CpGisland	CpG19	filler	6	31148369	31148577
CpGisland	CpG41	filler	6	31165412	31165923
CpGisland	CpG121	filler	6	31238852	31240120
CpGisland	CpG38	filler	6	31276241	31276526
CpGisland	CpG126	filler	6	31323946	31325211
CpGisland	CpG35	filler	6	31367476	31367916
CpGisland	CpG79	filler	6	31370915	31371917
CpGisland	CpG39	filler	6	31461686	31462153
CpGisland	CpG59	filler	6	31465460	31466188
CpGisland	CpG19	filler	6	31509668	31509896
CpGisland	CpG75	filler	6	31548436	31549277
CpGisland	CpG104	filler	6	31587779	31589024
CpGisland	CpG22	filler	6	31599519	31599761
CpGisland	CpG66	filler	6	31619856	31620525
CpGisland	CpG29	filler	6	31620740	31621158
CpGisland	CpG42	filler	6	31628338	31628658
CpGisland	CpG93	filler	6	31632815	31634093
CpGisland	CpG32	filler	6	31649081	31649373
CpGisland	CpG46	filler	6	31650648	31651292
CpGisland	CpG48	filler	6	31670594	31671274
CpGisland	CpG26	filler	6	31691425	31691718
CpGisland	CpG154	filler	6	31695894	31698245
CpGisland	CpG68	filler	6	31707489	31708336
CpGisland	CpG77	filler	6	31763240	31763905
CpGisland	CpG45	filler	6	31774475	31774862
CpGisland	CpG185	filler	6	31782872	31785190
CpGisland	CpG166	filler	6	31795467	31797384
CpGisland	CpG21	filler	6	31802598	31802823
CpGisland	CpG54	filler	6	31830299	31830948
CpGisland	CpG18	filler	6	31856896	31857104
CpGisland	CpG45	filler	6	31864897	31865419
CpGisland	CpG26	filler	6	31867691	31867957
CpGisland	CpG124	filler	6	31868781	31870311
CpGisland	CpG52	filler	6	31926489	31926940
CpGisland	CpG74	filler	6	31939730	31940559
CpGisland	CpG22	filler	6	32046815	32047094
CpGisland	CpG55	filler	6	32055067	32055601
CpGisland	CpG150	filler	6	32063533	32065044
CpGisland	CpG22	filler	6	32097820	32098086
CpGisland	CpG56	filler	6	32116590	32117229
CpGisland	CpG35	filler	6	32118101	32118544
CpGisland	CpG52	filler	6	32121829	32122529
CpGisland	CpG49	filler	6	32134460	32135196
CpGisland	CpG92	filler	6	32163292	32164383
CpGisland	CpG33	filler	6	32489742	32490128
CpGisland	CpG41	filler	6	32551851	32552331
CpGisland	CpG79	filler	6	32632158	32633027
CpGisland	CpG53	filler	6	32729342	32729877
CpGisland	CpG39	filler	6	32806284	32806669
CpGisland	CpG31	filler	6	32811494	32811839
CpGisland	CpG118	filler	6	32820849	32822370
CpGisland	CpG35	filler	6	32847498	32847846
CpGisland	CpG51	filler	6	32862156	32862785
CpGisland	CpG75	filler	6	32935896	32936792
CpGisland	CpG140	filler	6	32939275	32940954
CpGisland	CpG19	filler	6	32975684	32975926
CpGisland	CpG35	filler	6	33048416	33048814
CpGisland	CpG18	filler	6	33084740	33084995
CpGisland	CpG47	filler	6	33129291	33129718
CpGisland	CpG21	filler	6	33159991	33160263
CpGisland	CpG51	filler	6	33160945	33161337
CpGisland	CpG64	filler	6	33167885	33168715
CpGisland	CpG41	filler	6	33172289	33172823
CpGisland	CpG78	filler	6	33175561	33176387
CpGisland	CpG20	filler	6	33181010	33181256
CpGisland	CpG97	filler	6	33216103	33217463
CpGisland	CpG53	filler	6	33239326	33240099
CpGisland	CpG91	filler	6	33244677	33245554
CpGisland	CpG32	filler	6	33256539	33256973
CpGisland	CpG100	filler	6	33266302	33267582
CpGisland	CpG58	filler	6	33281112	33281827
CpGisland	CpG31	filler	6	33282855	33283196
CpGisland	CpG27	filler	6	33285367	33285617
CpGisland	CpG19	filler	6	33288733	33289008
CpGisland	CpG62	filler	6	33290370	33291087
CpGisland	CpG92	filler	6	33359097	33359975
CpGisland	CpG110	filler	6	33377929	33379167
CpGisland	CpG49	filler	6	33385678	33386262
CpGisland	CpG32	filler	6	33393592	33393908
CpGisland	CpG22	filler	6	33396050	33396296
CpGisland	CpG55	filler	6	33422046	33422530
CpGisland	CpG28	filler	6	33539022	33539339
CpGisland	CpG34	filler	6	33560892	33561189
CpGisland	CpG106	filler	6	33588617	33589909
CpGisland	CpG60	filler	6	33601102	33601733
CpGisland	CpG20	filler	6	33655966	33656238
CpGisland	CpG56	filler	6	33679158	33679701
CpGisland	CpG32	filler	6	33739405	33739736
CpGisland	CpG113	filler	6	33756063	33757006
CpGisland	CpG33	filler	6	33943604	33944027
CpGisland	CpG21	filler	6	33995938	33996164
CpGisland	CpG45	filler	6	34003551	34004227
CpGisland	CpG23	filler	6	34024201	34024457
CpGisland	CpG217	filler	6	34111735	34113944
CpGisland	CpG48	filler	6	34122475	34122949
CpGisland	CpG40	filler	6	34164137	34164526
CpGisland	CpG27	filler	6	34191907	34192179
CpGisland	CpG311	filler	6	34202567	34206193
CpGisland	CpG75	filler	6	34216408	34217348
CpGisland	CpG34	filler	6	34231093	34231502
CpGisland	CpG146	filler	6	34359620	34360802
CpGisland	CpG52	filler	6	34393325	34394014
CpGisland	CpG82	filler	6	34433411	34434371
CpGisland	CpG37	filler	6	34494990	34495309
CpGisland	CpG23	filler	6	34499313	34499580
CpGisland	CpG18	filler	6	34512063	34512266
CpGisland	CpG26	filler	6	34664072	34664407
CpGisland	CpG24	filler	6	34725063	34725306
CpGisland	CpG80	filler	6	34759534	34760309
CpGisland	CpG26	filler	6	34855604	34855888
CpGisland	CpG65	filler	6	34856826	34857664
CpGisland	CpG75	filler	6	35108801	35109499
CpGisland	CpG49	filler	6	35149971	35150391
CpGisland	CpG125	filler	6	35181095	35182547
CpGisland	CpG103	filler	6	35226897	35227851
CpGisland	CpG65	filler	6	35310150	35310686
CpGisland	CpG91	filler	6	35419879	35420766
CpGisland	CpG121	filler	6	35435810	35437084
CpGisland	CpG56	filler	6	35453776	35454435
CpGisland	CpG213	filler	6	35464056	35466269
CpGisland	CpG30	filler	6	35479388	35479678
CpGisland	CpG24	filler	6	35479872	35480154
CpGisland	CpG139	filler	6	35655607	35656856
CpGisland	CpG45	filler	6	35695725	35696156
CpGisland	CpG66	filler	6	35699166	35699953
CpGisland	CpG23	filler	6	35733589	35733825
CpGisland	CpG42	filler	6	35744225	35744562
CpGisland	CpG20	filler	6	35754713	35754914
CpGisland	CpG26	filler	6	35772960	35773172
CpGisland	CpG68	filler	6	35888479	35889060
CpGisland	CpG98	filler	6	35995245	35996372
CpGisland	CpG54	filler	6	36098039	36098621
CpGisland	CpG95	filler	6	36164132	36165205
CpGisland	CpG62	filler	6	36355277	36356016
CpGisland	CpG37	filler	6	36391070	36391446
CpGisland	CpG79	filler	6	36410433	36411139
CpGisland	CpG40	filler	6	36514995	36515308
CpGisland	CpG49	filler	6	36561907	36562412
CpGisland	CpG42	filler	6	36628586	36628997
CpGisland	CpG200	filler	6	36646244	36648465
CpGisland	CpG23	filler	6	36651874	36652135
CpGisland	CpG30	filler	6	36806881	36807217
CpGisland	CpG80	filler	6	36807678	36808808
CpGisland	CpG47	filler	6	36842308	36842845
CpGisland	CpG36	filler	6	36853590	36853927
CpGisland	CpG35	filler	6	36926928	36927262
CpGisland	CpG26	filler	6	36929837	36930135
CpGisland	CpG87	filler	6	36953667	36954470
CpGisland	CpG23	filler	6	37012609	37012884
CpGisland	CpG186	filler	6	37137070	37139434
CpGisland	CpG29	filler	6	37225358	37225700
CpGisland	CpG85	filler	6	37321639	37322642
CpGisland	CpG59	filler	6	37400847	37401367
CpGisland	CpG30	filler	6	37467395	37467800
CpGisland	CpG59	filler	6	37503538	37504291
CpGisland	CpG17	filler	6	37616393	37616621
CpGisland	CpG53	filler	6	37616722	37617179
CpGisland	CpG29	filler	6	37617863	37618147
CpGisland	CpG36	filler	6	37626026	37626446
CpGisland	CpG290	filler	6	37663761	37667102
CpGisland	CpG33	filler	6	37673308	37673774
CpGisland	CpG115	filler	6	37786707	37788114
CpGisland	CpG20	filler	6	38607205	38607462
CpGisland	CpG33	filler	6	38607777	38608148
CpGisland	CpG45	filler	6	38670576	38670975
CpGisland	CpG34	filler	6	38682949	38683265
CpGisland	CpG67	filler	6	39016307	39016998
CpGisland	CpG64	filler	6	39082427	39083054
CpGisland	CpG72	filler	6	39196817	39197517
CpGisland	CpG18	filler	6	39271516	39271758
CpGisland	CpG119	filler	6	39281135	39282215
CpGisland	CpG24	filler	6	39692743	39692966
CpGisland	CpG46	filler	6	39760066	39760426
CpGisland	CpG17	filler	6	39869579	39869800
CpGisland	CpG42	filler	6	39901852	39902299
CpGisland	CpG52	filler	6	40359770	40360438
CpGisland	CpG133	filler	6	40554595	40555928
CpGisland	CpG29	filler	6	40567266	40567580
CpGisland	CpG39	filler	6	40995802	40996241
CpGisland	CpG146	filler	6	41039981	41041679
CpGisland	CpG70	filler	6	41068475	41069343
CpGisland	CpG64	filler	6	41339236	41340027
CpGisland	CpG177	filler	6	41340667	41342543
CpGisland	CpG62	filler	6	41374527	41375187
CpGisland	CpG45	filler	6	41376590	41377167
CpGisland	CpG88	filler	6	41395229	41396253
CpGisland	CpG39	filler	6	41410589	41411140
CpGisland	CpG57	filler	6	41438062	41438594
CpGisland	CpG46	filler	6	41472816	41473291
CpGisland	CpG185	filler	6	41513652	41516189
CpGisland	CpG49	filler	6	41528266	41528900
CpGisland	CpG20	filler	6	41561221	41561473
CpGisland	CpG168	filler	6	41604583	41606663
CpGisland	CpG20	filler	6	41606994	41607238
CpGisland	CpG22	filler	6	41620950	41621262
CpGisland	CpG63	filler	6	41650672	41651582
CpGisland	CpG143	filler	6	41701881	41703481
CpGisland	CpG31	filler	6	41747590	41747874
CpGisland	CpG39	filler	6	41748132	41748672
CpGisland	CpG121	filler	6	41753880	41755576
CpGisland	CpG46	filler	6	41773954	41774420
CpGisland	CpG52	filler	6	41862841	41863335
CpGisland	CpG61	filler	6	41888868	41889563
CpGisland	CpG95	filler	6	41908745	41909711
CpGisland	CpG41	filler	6	42016243	42016731
CpGisland	CpG41	filler	6	42018139	42018604
CpGisland	CpG69	filler	6	42072032	42072701
CpGisland	CpG43	filler	6	42109904	42110361
CpGisland	CpG19	filler	6	42145847	42146053
CpGisland	CpG34	filler	6	42227081	42227488
CpGisland	CpG18	filler	6	42419510	42419743
CpGisland	CpG101	filler	6	42420075	42421090
CpGisland	CpG29	filler	6	42531984	42532292
CpGisland	CpG55	filler	6	42694963	42695631
CpGisland	CpG67	filler	6	42713166	42713986
CpGisland	CpG33	filler	6	42714707	42715042
CpGisland	CpG118	filler	6	42750449	42751432
CpGisland	CpG64	filler	6	42858169	42858960
CpGisland	CpG29	filler	6	42879279	42879623
CpGisland	CpG27	filler	6	42892932	42893262
CpGisland	CpG52	filler	6	42897116	42897611
CpGisland	CpG57	filler	6	42928218	42928810
CpGisland	CpG72	filler	6	42946310	42947127
CpGisland	CpG59	filler	6	42981408	42982077
CpGisland	CpG33	filler	6	42989178	42989510
CpGisland	CpG50	filler	6	43021125	43021694
CpGisland	CpG70	filler	6	43026939	43027841
CpGisland	CpG97	filler	6	43044044	43045057
CpGisland	CpG142	filler	6	43138711	43140292
CpGisland	CpG18	filler	6	43142013	43142217
CpGisland	CpG36	filler	6	43149736	43150009
CpGisland	CpG71	filler	6	43196811	43197340
CpGisland	CpG32	filler	6	43211114	43211345
CpGisland	CpG16	filler	6	43214369	43214591
CpGisland	CpG37	filler	6	43230610	43231064
CpGisland	CpG39	filler	6	43237260	43237643
CpGisland	CpG51	filler	6	43243593	43244305
CpGisland	CpG27	filler	6	43251671	43252018
CpGisland	CpG74	filler	6	43252734	43253476
CpGisland	CpG24	filler	6	43276419	43276659
CpGisland	CpG141	filler	6	43336480	43337832
CpGisland	CpG51	filler	6	43395188	43395894
CpGisland	CpG138	filler	6	43422368	43423705
CpGisland	CpG121	filler	6	43477221	43478553
CpGisland	CpG34	filler	6	43484561	43484887
CpGisland	CpG94	filler	6	43543124	43544076
CpGisland	CpG46	filler	6	43549295	43549650
CpGisland	CpG74	filler	6	43596790	43597690
CpGisland	CpG30	filler	6	43603495	43603818
CpGisland	CpG53	filler	6	43612714	43613366
CpGisland	CpG31	filler	6	43655271	43655618
CpGisland	CpG198	filler	6	43737632	43739852
CpGisland	CpG85	filler	6	43970073	43970922
CpGisland	CpG38	filler	6	44041014	44041468
CpGisland	CpG142	filler	6	44094708	44096134
CpGisland	CpG26	filler	6	44119526	44119781
CpGisland	CpG18	filler	6	44120340	44120569
CpGisland	CpG24	filler	6	44187186	44187400
CpGisland	CpG63	filler	6	44191278	44191872
CpGisland	CpG28	filler	6	44205686	44205931
CpGisland	CpG143	filler	6	44213695	44215707
CpGisland	CpG60	filler	6	44224698	44225486
CpGisland	CpG55	filler	6	44232880	44233447
CpGisland	CpG45	filler	6	44238131	44238689
CpGisland	CpG159	filler	6	44243085	44244481
CpGisland	CpG24	filler	6	44253897	44254150
CpGisland	CpG84	filler	6	44264970	44265711
CpGisland	CpG44	filler	6	44280719	44281198
CpGisland	CpG52	filler	6	44355156	44355778
CpGisland	CpG14	filler	6	44695194	44695403
CpGisland	CpG102	filler	6	45345185	45346261
CpGisland	CpG60	filler	6	45387346	45388164
CpGisland	CpG165	filler	6	45389420	45391646
CpGisland	CpG78	filler	6	45630986	45631814
CpGisland	CpG85	filler	6	45982877	45983742
CpGisland	CpG38	filler	6	46097694	46097953
CpGisland	CpG43	filler	6	46458878	46459257
CpGisland	CpG69	filler	6	46620541	46621189
CpGisland	CpG140	filler	6	46655262	46656738
CpGisland	CpG66	filler	6	46702736	46703316
CpGisland	CpG124	filler	6	47276455	47277823
CpGisland	CpG106	filler	6	47445108	47446091
CpGisland	CpG24	filler	6	48036137	48036410
CpGisland	CpG20	filler	6	49430934	49431136
CpGisland	CpG69	filler	6	49518315	49519186
CpGisland	CpG57	filler	6	50682334	50683214
CpGisland	CpG26	filler	6	50692149	50692375
CpGisland	CpG68	filler	6	50787286	50788091
CpGisland	CpG41	filler	6	50791110	50791573
CpGisland	CpG29	filler	6	50810642	50810994
CpGisland	CpG38	filler	6	50813314	50813699
CpGisland	CpG39	filler	6	50818180	50818431
CpGisland	CpG54	filler	6	52149149	52149725
CpGisland	CpG20	filler	6	52171922	52172147
CpGisland	CpG125	filler	6	52226753	52228006
CpGisland	CpG20	filler	6	52267981	52268199
CpGisland	CpG50	filler	6	52284749	52285253
CpGisland	CpG36	filler	6	52441269	52441793
CpGisland	CpG56	filler	6	52441975	52442386
CpGisland	CpG59	filler	6	52528939	52529651
CpGisland	CpG28	filler	6	52535714	52535988
CpGisland	CpG19	filler	6	52859565	52859767
CpGisland	CpG67	filler	6	52926278	52926863
CpGisland	CpG76	filler	6	52930050	52930758
CpGisland	CpG151	filler	6	53212617	53214043
CpGisland	CpG68	filler	6	53223890	53224666
CpGisland	CpG125	filler	6	53409120	53410099
CpGisland	CpG40	filler	6	53412728	53413077
CpGisland	CpG83	filler	6	53516319	53517076
CpGisland	CpG140	filler	6	53659254	53660972
CpGisland	CpG74	filler	6	54711153	54712033
CpGisland	CpG15	filler	6	55039170	55039392
CpGisland	CpG36	filler	6	55443732	55444092
CpGisland	CpG19	filler	6	56112188	56112444
CpGisland	CpG19	filler	6	56297168	56297394
CpGisland	CpG31	filler	6	56298003	56298214
CpGisland	CpG38	filler	6	56407464	56407926
CpGisland	CpG104	filler	6	56708059	56709166
CpGisland	CpG145	filler	6	56818873	56820308
CpGisland	CpG73	filler	6	56911202	56911988
CpGisland	CpG74	filler	6	56954731	56955486
CpGisland	CpG83	filler	6	57036954	57037731
CpGisland	CpG90	filler	6	57086396	57087311
CpGisland	CpG35	filler	6	58180154	58180443
CpGisland	CpG39	filler	6	58287429	58287828
CpGisland	CpG45	filler	6	62995855	62996228
CpGisland	CpG173	filler	6	64282151	64283736
CpGisland	CpG133	filler	6	64345490	64346465
CpGisland	CpG22	filler	6	66011253	66011481
CpGisland	CpG34	filler	6	66497675	66498033
CpGisland	CpG21	filler	6	66804630	66804831
CpGisland	CpG21	filler	6	69345216	69345483
CpGisland	CpG53	filler	6	70506292	70507024
CpGisland	CpG61	filler	6	70576974	70577572
CpGisland	CpG61	filler	6	70992040	70992912
CpGisland	CpG93	filler	6	71122892	71123820
CpGisland	CpG47	filler	6	71276541	71277035
CpGisland	CpG84	filler	6	71377385	71378178
CpGisland	CpG181	filler	6	71665360	71667132
CpGisland	CpG100	filler	6	71998106	71999109
CpGisland	CpG138	filler	6	72129508	72130756
CpGisland	CpG46	filler	6	72294372	72294988
CpGisland	CpG24	filler	6	72298274	72298528
CpGisland	CpG33	filler	6	72596036	72596404
CpGisland	CpG100	filler	6	72892037	72892877
CpGisland	CpG175	filler	6	73330942	73333109
CpGisland	CpG35	filler	6	73867584	73867934
CpGisland	CpG32	filler	6	73972819	73973027
CpGisland	CpG49	filler	6	74008820	74009456
CpGisland	CpG57	filler	6	74019428	74020053
CpGisland	CpG56	filler	6	74024402	74025020
CpGisland	CpG63	filler	6	74063519	74064471
CpGisland	CpG23	filler	6	74073294	74073561
CpGisland	CpG38	filler	6	74079389	74079723
CpGisland	CpG42	filler	6	74104425	74104878
CpGisland	CpG91	filler	6	74161086	74162090
CpGisland	CpG48	filler	6	74171349	74171869
CpGisland	CpG135	filler	6	74229962	74231497
CpGisland	CpG36	filler	6	74233268	74233546
CpGisland	CpG94	filler	6	74363202	74364006
CpGisland	CpG34	filler	6	74405600	74406021
CpGisland	CpG28	filler	6	75794880	75795088
CpGisland	CpG43	filler	6	75911579	75912133
CpGisland	CpG122	filler	6	75914705	75916387
CpGisland	CpG64	filler	6	75994003	75994834
CpGisland	CpG121	filler	6	76311330	76312563
