database	name	name2	chr	chromStart	chromEnd
UCSC	q23.3	filler	12	103800000	109000000
UCSC	q24.11	filler	12	109000000	111700000
UCSC	q24.12	filler	12	111700000	112300000
UCSC	q24.13	filler	12	112300000	114300000
UCSC	q24.21	filler	12	114300000	116800000
UCSC	q24.22	filler	12	116800000	118100000
UCSC	q24.23	filler	12	118100000	120700000
UCSC	q24.31	filler	12	120700000	125900000
UCSC	q24.32	filler	12	125900000	129300000
UCSC	q24.33	filler	12	129300000	133851895
UCSC	p13	filler	13	0	4500000
UCSC	p12	filler	13	4500000	10000000
UCSC	p11.2	filler	13	10000000	16300000
UCSC	p11.1	filler	13	16300000	17900000
UCSC	q11	filler	13	17900000	19500000
UCSC	q12.11	filler	13	19500000	23300000
UCSC	q12.12	filler	13	23300000	25500000
UCSC	q12.13	filler	13	25500000	27800000
UCSC	q12.2	filler	13	27800000	28900000
UCSC	q12.3	filler	13	28900000	32200000
UCSC	q13.1	filler	13	32200000	34000000
UCSC	q13.2	filler	13	34000000	35500000
UCSC	q13.3	filler	13	35500000	40100000
UCSC	q14.11	filler	13	40100000	45200000
UCSC	q14.12	filler	13	45200000	45800000
UCSC	q14.13	filler	13	45800000	47300000
UCSC	q14.2	filler	13	47300000	50900000
UCSC	q14.3	filler	13	50900000	55300000
UCSC	q21.1	filler	13	55300000	59600000
UCSC	q21.2	filler	13	59600000	62300000
UCSC	q21.31	filler	13	62300000	65700000
UCSC	q21.32	filler	13	65700000	68600000
UCSC	q21.33	filler	13	68600000	73300000
UCSC	q22.1	filler	13	73300000	75400000
UCSC	q22.2	filler	13	75400000	77200000
UCSC	q22.3	filler	13	77200000	79000000
UCSC	q31.1	filler	13	79000000	87700000
UCSC	q31.2	filler	13	87700000	90000000
UCSC	q31.3	filler	13	90000000	95000000
UCSC	q32.1	filler	13	95000000	98200000
UCSC	q32.2	filler	13	98200000	99300000
UCSC	q32.3	filler	13	99300000	101700000
UCSC	q33.1	filler	13	101700000	104800000
UCSC	q33.2	filler	13	104800000	107000000
UCSC	q33.3	filler	13	107000000	110300000
UCSC	q34	filler	13	110300000	115169878
UCSC	p13	filler	14	0	3700000
UCSC	p12	filler	14	3700000	8100000
UCSC	p11.2	filler	14	8100000	16100000
UCSC	p11.1	filler	14	16100000	17600000
UCSC	q11.1	filler	14	17600000	19100000
UCSC	q11.2	filler	14	19100000	24600000
UCSC	q12	filler	14	24600000	33300000
UCSC	q13.1	filler	14	33300000	35300000
UCSC	q13.2	filler	14	35300000	36600000
UCSC	q13.3	filler	14	36600000	37800000
UCSC	q21.1	filler	14	37800000	43500000
UCSC	q21.2	filler	14	43500000	47200000
UCSC	q21.3	filler	14	47200000	50900000
UCSC	q22.1	filler	14	50900000	54100000
UCSC	q22.2	filler	14	54100000	55500000
UCSC	q22.3	filler	14	55500000	58100000
UCSC	q23.1	filler	14	58100000	62100000
UCSC	q23.2	filler	14	62100000	64800000
UCSC	q23.3	filler	14	64800000	67900000
UCSC	q24.1	filler	14	67900000	70200000
UCSC	q24.2	filler	14	70200000	73800000
UCSC	q24.3	filler	14	73800000	79300000
UCSC	q31.1	filler	14	79300000	83600000
UCSC	q31.2	filler	14	83600000	84900000
UCSC	q31.3	filler	14	84900000	89800000
UCSC	q32.11	filler	14	89800000	91900000
UCSC	q32.12	filler	14	91900000	94700000
UCSC	q32.13	filler	14	94700000	96300000
UCSC	q32.2	filler	14	96300000	101400000
UCSC	q32.31	filler	14	101400000	103200000
UCSC	q32.32	filler	14	103200000	104000000
UCSC	q32.33	filler	14	104000000	107349540
UCSC	p13	filler	15	0	3900000
UCSC	p12	filler	15	3900000	8700000
UCSC	p11.2	filler	15	8700000	15800000
UCSC	p11.1	filler	15	15800000	19000000
UCSC	q11.1	filler	15	19000000	20700000
UCSC	q11.2	filler	15	20700000	25700000
UCSC	q12	filler	15	25700000	28100000
UCSC	q13.1	filler	15	28100000	30300000
UCSC	q13.2	filler	15	30300000	31200000
UCSC	q13.3	filler	15	31200000	33600000
UCSC	q14	filler	15	33600000	40100000
UCSC	q15.1	filler	15	40100000	42800000
UCSC	q15.2	filler	15	42800000	43600000
UCSC	q15.3	filler	15	43600000	44800000
UCSC	q21.1	filler	15	44800000	49500000
UCSC	q21.2	filler	15	49500000	52900000
UCSC	q21.3	filler	15	52900000	59100000
UCSC	q22.1	filler	15	59100000	59300000
UCSC	q22.2	filler	15	59300000	63700000
UCSC	q22.31	filler	15	63700000	67200000
UCSC	q22.32	filler	15	67200000	67300000
UCSC	q22.33	filler	15	67300000	67500000
UCSC	q23	filler	15	67500000	72700000
UCSC	q24.1	filler	15	72700000	75200000
UCSC	q24.2	filler	15	75200000	76600000
UCSC	q24.3	filler	15	76600000	78300000
UCSC	q25.1	filler	15	78300000	81700000
UCSC	q25.2	filler	15	81700000	85200000
UCSC	q25.3	filler	15	85200000	89100000
UCSC	q26.1	filler	15	89100000	94300000
UCSC	q26.2	filler	15	94300000	98500000
UCSC	q26.3	filler	15	98500000	102531392
UCSC	p13.3	filler	16	0	7900000
UCSC	p13.2	filler	16	7900000	10500000
UCSC	p13.13	filler	16	10500000	12600000
UCSC	p13.12	filler	16	12600000	14800000
UCSC	p13.11	filler	16	14800000	16800000
UCSC	p12.3	filler	16	16800000	21200000
UCSC	p12.2	filler	16	21200000	24200000
UCSC	p12.1	filler	16	24200000	28100000
UCSC	p11.2	filler	16	28100000	34600000
UCSC	p11.1	filler	16	34600000	36600000
UCSC	q11.1	filler	16	36600000	38600000
UCSC	q11.2	filler	16	38600000	47000000
UCSC	q12.1	filler	16	47000000	52600000
UCSC	q12.2	filler	16	52600000	56700000
UCSC	q13	filler	16	56700000	57400000
UCSC	q21	filler	16	57400000	66700000
UCSC	q22.1	filler	16	66700000	70800000
UCSC	q22.2	filler	16	70800000	72900000
UCSC	q22.3	filler	16	72900000	74100000
UCSC	q23.1	filler	16	74100000	79200000
UCSC	q23.2	filler	16	79200000	81700000
UCSC	q23.3	filler	16	81700000	84200000
UCSC	q24.1	filler	16	84200000	87100000
UCSC	q24.2	filler	16	87100000	88700000
UCSC	q24.3	filler	16	88700000	90354753
UCSC	p13.3	filler	17	0	3300000
UCSC	p13.2	filler	17	3300000	6500000
UCSC	p13.1	filler	17	6500000	10700000
UCSC	p12	filler	17	10700000	16000000
UCSC	p11.2	filler	17	16000000	22200000
UCSC	p11.1	filler	17	22200000	24000000
UCSC	q11.1	filler	17	24000000	25800000
UCSC	q11.2	filler	17	25800000	31800000
UCSC	q12	filler	17	31800000	38100000
UCSC	q21.1	filler	17	38100000	38400000
UCSC	q21.2	filler	17	38400000	40900000
UCSC	q21.31	filler	17	40900000	44900000
UCSC	q21.32	filler	17	44900000	47400000
UCSC	q21.33	filler	17	47400000	50200000
UCSC	q22	filler	17	50200000	57600000
UCSC	q23.1	filler	17	57600000	58300000
UCSC	q23.2	filler	17	58300000	61100000
UCSC	q23.3	filler	17	61100000	62600000
UCSC	q24.1	filler	17	62600000	64200000
UCSC	q24.2	filler	17	64200000	67100000
UCSC	q24.3	filler	17	67100000	70900000
UCSC	q25.1	filler	17	70900000	74800000
UCSC	q25.2	filler	17	74800000	75300000
UCSC	q25.3	filler	17	75300000	81195210
UCSC	p11.32	filler	18	0	2900000
UCSC	p11.31	filler	18	2900000	7100000
UCSC	p11.23	filler	18	7100000	8500000
UCSC	p11.22	filler	18	8500000	10900000
UCSC	p11.21	filler	18	10900000	15400000
UCSC	p11.1	filler	18	15400000	17200000
UCSC	q11.1	filler	18	17200000	19000000
UCSC	q11.2	filler	18	19000000	25000000
UCSC	q12.1	filler	18	25000000	32700000
UCSC	q12.2	filler	18	32700000	37200000
UCSC	q12.3	filler	18	37200000	43500000
UCSC	q21.1	filler	18	43500000	48200000
UCSC	q21.2	filler	18	48200000	53800000
UCSC	q21.31	filler	18	53800000	56200000
UCSC	q21.32	filler	18	56200000	59000000
UCSC	q21.33	filler	18	59000000	61600000
UCSC	q22.1	filler	18	61600000	66800000
UCSC	q22.2	filler	18	66800000	68700000
UCSC	q22.3	filler	18	68700000	73100000
UCSC	q23	filler	18	73100000	78077248
UCSC	p13.3	filler	19	0	6900000
UCSC	p13.2	filler	19	6900000	13900000
UCSC	p13.13	filler	19	13900000	14000000
UCSC	p13.12	filler	19	14000000	16300000
UCSC	p13.11	filler	19	16300000	20000000
UCSC	p12	filler	19	20000000	24400000
UCSC	p11	filler	19	24400000	26500000
UCSC	q11	filler	19	26500000	28600000
UCSC	q12	filler	19	28600000	32400000
UCSC	q13.11	filler	19	32400000	35500000
UCSC	q13.12	filler	19	35500000	38300000
UCSC	q13.13	filler	19	38300000	38700000
UCSC	q13.2	filler	19	38700000	43400000
UCSC	q13.31	filler	19	43400000	45200000
UCSC	q13.32	filler	19	45200000	48000000
UCSC	q13.33	filler	19	48000000	51400000
UCSC	q13.41	filler	19	51400000	53600000
UCSC	q13.42	filler	19	53600000	56300000
UCSC	q13.43	filler	19	56300000	59128983
UCSC	p13	filler	20	0	5100000
UCSC	p12.3	filler	20	5100000	9200000
UCSC	p12.2	filler	20	9200000	12100000
UCSC	p12.1	filler	20	12100000	17900000
UCSC	p11.23	filler	20	17900000	21300000
UCSC	p11.22	filler	20	21300000	22300000
UCSC	p11.21	filler	20	22300000	25600000
UCSC	p11.1	filler	20	25600000	27500000
UCSC	q11.1	filler	20	27500000	29400000
UCSC	q11.21	filler	20	29400000	32100000
UCSC	q11.22	filler	20	32100000	34400000
UCSC	q11.23	filler	20	34400000	37600000
UCSC	q12	filler	20	37600000	41700000
UCSC	q13.11	filler	20	41700000	42100000
UCSC	q13.12	filler	20	42100000	46400000
UCSC	q13.13	filler	20	46400000	49800000
UCSC	q13.2	filler	20	49800000	55000000
UCSC	q13.31	filler	20	55000000	56500000
UCSC	q13.32	filler	20	56500000	58400000
UCSC	q13.33	filler	20	58400000	63025520
UCSC	p13	filler	21	0	2800000
UCSC	p12	filler	21	2800000	6800000
UCSC	p11.2	filler	21	6800000	10900000
UCSC	p11.1	filler	21	10900000	13200000
UCSC	q11.1	filler	21	13200000	14300000
UCSC	q11.2	filler	21	14300000	16400000
UCSC	q21.1	filler	21	16400000	24000000
UCSC	q21.2	filler	21	24000000	26800000
UCSC	q21.3	filler	21	26800000	31500000
UCSC	q22.11	filler	21	31500000	35800000
UCSC	q22.12	filler	21	35800000	37800000
UCSC	q22.13	filler	21	37800000	39700000
UCSC	q22.2	filler	21	39700000	42600000
UCSC	q22.3	filler	21	42600000	48129895
UCSC	p13	filler	22	0	3800000
UCSC	p12	filler	22	3800000	8300000
UCSC	p11.2	filler	22	8300000	12200000
UCSC	p11.1	filler	22	12200000	14700000
UCSC	q11.1	filler	22	14700000	17900000
UCSC	q11.21	filler	22	17900000	22200000
UCSC	q11.22	filler	22	22200000	23500000
UCSC	q11.23	filler	22	23500000	25900000
UCSC	q12.1	filler	22	25900000	29600000
UCSC	q12.2	filler	22	29600000	32200000
UCSC	q12.3	filler	22	32200000	37600000
UCSC	q13.1	filler	22	37600000	41000000
UCSC	q13.2	filler	22	41000000	44200000
UCSC	q13.31	filler	22	44200000	48400000
UCSC	q13.32	filler	22	48400000	49400000
UCSC	q13.33	filler	22	49400000	51304566
